StudentID,Gender,Height,Weight,BloodType,PhysicalResult,MonthlyConsumption
63526210,M,1.88,72.24,A,B,1357.65
95913608,F,1.87,61.05,B,B,547.07
66528925,M,1.55,56.83,O,C,1013.15
14224020,M,1.54,44.35,O,D,837.82
73249366,F,1.8,41.18,B,C,482.72
39288521,F,1.69,64.46,O,B,1118.2
23734404,M,1.72,45.33,B,A,1446.16
70983232,F,1.55,64.32,AB,C,454.62
69682911,F,1.85,61.93,A,A,697.13
17824227,F,1.68,45.37,AB,A,1348.7
57544517,F,1.89,60.96,A,B,1449.92
22628436,M,1.57,41.68,O,D,1132.78
3847,M,1.7,79.37,O,B,709.42
60190634,M,1.79,51.59,B,D,729.15
58532599,M,1.81,61.31,AB,D,1255.57
99707013,M,1.78,71.22,AB,B,302.48
61903014,F,1.83,51.26,O,A,307.01
27106409,F,1.74,78.12,O,C,645.3
6377971,F,1.81,69.05,AB,C,1064.52
89836828,F,1.74,50.4,AB,B,1098.08
38854341,M,1.63,73.55,O,D,1492.47
91491563,M,1.76,63.86,AB,D,1216.44
36145783,M,1.52,79.55,O,A,1483.27
81635719,M,1.56,48.77,A,C,646.84
87853750,F,1.8,54.31,A,C,560.12
28572772,F,1.68,68.61,AB,D,852.82
25803185,F,1.82,46.54,B,C,1177.62
30176832,F,1.8,54.9,AB,A,1344.33
82634991,F,1.84,75.05,AB,B,1481.13
59186523,F,1.58,73.62,A,D,644.76
77473295,M,1.7,76.59,A,B,881.82
84908894,M,1.85,41.48,B,A,1414.74
85292014,M,1.52,50.12,A,C,1092.79
99686840,M,1.82,76.94,A,D,741.61
76643711,M,1.66,45.11,AB,D,428.32
52599933,F,1.88,54.66,B,B,723.75
6319323,F,1.56,64.02,AB,A,1290.61
74858294,F,1.86,61.4,O,C,685.28
78881986,M,1.67,40.06,B,C,608.95
77408572,F,1.7,40.35,A,B,776.13
43269387,M,1.51,44.45,AB,B,1156.75
81384568,M,1.68,70.52,A,A,1249.1
30777637,F,1.5,64.73,B,C,1005.12
40957784,F,1.72,50.97,AB,C,541.73
78852377,M,1.62,77.01,AB,B,930.39
75200588,M,1.56,44.5,B,C,1391.31
90466436,M,1.6,58.83,O,A,389.04
69995794,M,1.63,43.0,A,D,371.03
76273361,F,1.55,54.32,B,C,327.52
91518559,M,1.82,61.71,A,B,847.85
30256604,M,1.77,48.75,B,D,941.25
93673653,M,1.89,58.1,B,B,947.7
1487291,F,1.74,63.82,B,D,865.3
14557488,F,1.65,60.64,AB,A,488.11
26487729,F,1.67,53.15,O,D,779.22
80610307,F,1.54,70.3,A,B,1187.09
58698977,M,1.62,57.33,O,D,1055.47
5051907,F,1.7,56.37,O,A,1094.27
53913358,M,1.7,72.69,A,C,1244.97
39311958,M,1.79,75.71,O,B,1384.05
38077041,F,1.89,64.99,B,B,475.17
84498719,M,1.89,65.58,AB,A,1204.42
24362259,M,1.62,72.32,A,B,920.92
80527553,F,1.61,71.6,B,C,919.43
95450880,F,1.75,45.27,A,C,511.58
11184342,M,1.61,63.54,AB,C,1430.75
40388838,M,1.68,48.38,A,C,413.33
52844965,F,1.89,66.49,A,A,609.64
81498638,M,1.8,59.84,O,C,1486.01
79938871,F,1.74,52.24,B,B,1103.73
35216224,F,1.56,47.89,AB,D,973.77
12949403,M,1.53,64.09,AB,D,773.78
96472707,M,1.74,58.31,A,C,1396.15
92460087,M,1.89,52.99,A,B,1198.48
39025669,M,1.78,45.15,O,B,428.27
84971092,M,1.82,56.36,B,A,1091.58
83387891,F,1.78,40.78,A,B,1020.47
15970344,M,1.51,62.81,AB,C,1175.03
275981,F,1.87,75.88,B,C,690.0
32981340,F,1.7,71.36,AB,A,1265.51
97790426,F,1.78,40.4,AB,C,1281.02
34070700,M,1.54,60.01,A,D,633.5
22092467,F,1.83,66.68,AB,C,746.44
94445476,M,1.59,64.42,A,D,820.73
87193275,F,1.76,43.75,A,A,556.94
86305667,F,1.6,46.05,A,C,386.96
82670209,F,1.6,71.32,A,D,726.8
13122627,F,1.72,63.66,A,A,967.56
96922103,M,1.66,56.64,B,B,1423.39
75278897,M,1.81,53.01,O,B,903.19
62849931,F,1.75,53.57,A,C,751.5
20390808,F,1.52,58.57,B,B,402.93
87112553,M,1.87,51.47,A,A,1264.57
75324519,M,1.61,57.36,O,D,563.86
41420587,F,1.9,56.97,AB,B,403.61
18700768,F,1.75,64.96,O,C,394.72
49965824,M,1.81,49.15,A,D,776.13
29284058,F,1.77,56.62,O,D,1300.24
86455892,F,1.72,57.46,AB,A,445.22
79663288,M,1.87,44.32,AB,C,1320.57
52876659,F,1.8,56.2,A,B,1096.92
3884337,M,1.61,55.41,AB,B,1094.57
60695105,F,1.86,59.25,B,B,1192.65
98820080,F,1.54,72.18,O,A,1492.71
61910686,M,1.7,71.51,AB,C,1311.91
10979353,M,1.77,61.76,B,A,945.18
71492498,M,1.51,42.75,AB,B,717.24
43704093,M,1.51,59.38,B,C,780.37
98425347,M,1.57,51.72,AB,C,334.78
65786461,M,1.84,50.6,O,C,594.81
19165473,F,1.55,69.2,AB,B,1170.54
57694076,F,1.67,60.9,A,C,743.77
26435903,M,1.72,78.9,A,D,1490.27
27024389,F,1.64,50.17,B,D,313.82
52471974,F,1.67,69.53,AB,D,474.1
14353345,M,1.77,76.36,O,A,528.72
3928420,F,1.76,59.33,A,D,487.8
30864808,M,1.8,52.07,O,B,696.38
76750195,F,1.69,63.42,O,D,1490.94
95057351,F,1.79,43.67,AB,B,629.1
11150262,M,1.67,58.21,A,C,526.87
1274076,M,1.7,57.32,A,A,1115.66
40623230,M,1.65,78.86,O,B,1259.57
78578344,M,1.59,43.39,B,A,554.94
61268349,M,1.76,51.0,B,B,1174.84
92004410,F,1.55,69.33,AB,B,1375.93
27624942,M,1.8,68.75,O,C,702.17
51731016,M,1.9,48.66,AB,A,1199.81
89106806,M,1.83,79.11,A,A,1262.06
86397980,M,1.66,70.66,AB,A,876.55
48981255,M,1.52,62.53,O,D,491.62
71756404,M,1.53,63.02,O,B,1236.66
96703618,M,1.88,69.22,A,D,931.51
33394495,M,1.57,60.05,AB,C,684.61
6623781,F,1.67,78.32,B,A,848.35
73604090,M,1.79,41.54,O,A,981.31
87163343,F,1.89,56.28,A,C,1156.93
5393473,M,1.7,47.6,AB,C,1343.29
5886274,M,1.85,49.35,O,B,676.83
95871964,F,1.63,52.22,A,D,1232.18
57315300,F,1.76,48.09,B,A,1428.11
13501426,M,1.76,69.23,A,D,462.76
74254242,M,1.51,57.98,A,C,1107.79
19675970,M,1.59,55.42,B,B,1427.51
23977340,F,1.65,64.43,O,B,998.69
9523561,F,1.83,65.35,B,A,1062.31
12871393,M,1.55,43.65,B,B,645.07
42499079,F,1.86,74.45,O,B,739.98
12574626,F,1.87,60.91,A,B,626.16
54193674,F,1.85,48.62,A,C,601.27
74523653,M,1.75,69.25,AB,B,589.27
22110536,F,1.79,63.99,A,D,1326.38
70054610,M,1.64,67.42,B,C,383.95
33246766,F,1.73,47.87,O,D,827.43
27643089,M,1.52,51.76,AB,A,871.56
56441294,M,1.63,54.36,O,A,497.34
8270512,M,1.83,45.1,B,D,572.32
73828368,M,1.83,59.42,A,C,340.8
31744327,F,1.85,73.37,B,D,393.94
11534584,F,1.81,44.3,A,C,1407.29
81039638,F,1.59,53.37,AB,B,1167.17
12350463,M,1.87,79.04,O,A,1350.02
7076986,F,1.87,59.8,O,B,521.34
13045054,M,1.72,59.32,AB,B,805.67
77971637,M,1.82,59.27,B,A,1163.95
90978214,F,1.58,61.45,O,C,1456.37
69300933,M,1.63,70.77,AB,B,1178.7
65967268,M,1.76,70.03,O,D,1111.98
57109053,F,1.84,70.99,O,A,1424.12
20915810,M,1.72,78.84,AB,D,483.03
62675386,M,1.74,74.01,O,B,1222.46
42848205,M,1.88,68.1,B,D,758.69
2550799,F,1.87,40.17,B,A,907.4
78050783,F,1.62,78.6,O,B,1081.39
43204319,M,1.7,58.51,AB,C,1004.5
5933980,M,1.85,68.76,AB,A,901.67
56679464,F,1.84,77.79,A,B,1266.21
93036135,M,1.77,62.84,A,A,974.91
9064645,F,1.74,45.6,B,A,826.39
45011648,F,1.89,51.74,AB,C,791.44
19101819,M,1.79,73.98,A,D,810.23
71222896,F,1.67,62.91,O,C,1446.22
49162238,M,1.72,62.9,O,D,622.81
35023883,F,1.8,53.07,O,C,1305.09
99249668,F,1.68,57.49,AB,A,334.1
36494959,F,1.75,47.59,A,A,977.53
13069994,F,1.68,50.82,B,A,1312.98
24628505,F,1.58,76.51,AB,A,775.05
21298997,M,1.89,77.51,AB,C,1221.42
43944915,F,1.71,79.48,O,C,538.62
83188616,M,1.89,47.99,O,A,364.19
91342846,F,1.81,69.73,AB,C,583.95
54358561,F,1.65,69.4,A,B,1029.25
29082067,M,1.75,60.07,B,B,1013.61
24653300,F,1.87,79.9,AB,D,1269.5
17886902,M,1.61,72.46,AB,D,335.61
36195666,M,1.75,75.45,O,C,1463.07
87652816,F,1.53,62.23,AB,D,649.87
81155285,M,1.55,79.1,AB,C,1462.53
52325112,M,1.6,60.53,B,A,958.07
91773502,M,1.65,55.48,B,C,972.39
85375611,M,1.78,68.08,A,D,996.16
40142919,F,1.62,51.0,O,B,1248.87
32558202,M,1.79,65.44,A,D,1003.42
18951446,M,1.56,40.56,O,A,1230.09
7341167,F,1.86,55.58,B,A,917.15
24652626,M,1.54,52.59,A,A,1176.52
67171013,M,1.78,69.2,B,C,878.87
27784800,M,1.7,67.34,O,B,1324.39
93685366,M,1.53,78.54,O,D,661.87
65048709,F,1.62,68.41,A,C,976.32
23334199,M,1.69,78.1,B,B,311.4
19172258,M,1.79,70.28,O,D,858.71
31379615,F,1.51,54.6,AB,B,1081.39
70422171,F,1.67,55.35,O,D,1006.95
50767052,M,1.85,63.6,O,B,1073.01
82672496,M,1.89,49.48,A,D,934.04
8165142,F,1.55,68.52,A,C,361.78
96319763,M,1.59,65.37,A,D,1264.49
40173334,F,1.59,62.68,A,A,1278.85
71078024,F,1.67,57.23,B,D,301.51
19313416,F,1.68,56.15,A,A,1259.57
6726477,F,1.9,64.05,AB,B,1246.29
69595423,F,1.68,75.61,AB,A,1018.61
52379419,M,1.82,45.64,A,D,751.71
53235643,F,1.73,45.13,B,C,985.03
84678673,F,1.66,55.82,O,D,784.31
10278366,F,1.86,73.83,B,C,1040.64
51881854,M,1.58,46.32,A,B,380.55
75842841,M,1.72,48.55,A,D,1196.83
70237988,M,1.5,69.24,O,C,700.23
33438518,M,1.75,56.44,B,A,555.52
96867664,M,1.86,40.68,O,A,1076.1
51037328,F,1.83,79.53,O,A,1262.65
92313843,M,1.87,79.24,AB,C,1395.0
48307815,F,1.6,76.85,B,C,1323.51
66685715,F,1.63,42.28,AB,D,433.24
41222825,M,1.87,47.85,O,B,615.63
99481469,F,1.66,78.27,B,A,454.41
14667052,M,1.86,54.85,B,A,922.52
47218418,M,1.66,57.94,B,C,1258.32
72138209,F,1.53,65.6,A,A,1252.25
70637399,M,1.53,69.2,B,A,970.74
49748225,M,1.67,53.24,AB,A,752.11
70995456,M,1.87,68.13,AB,A,1464.96
43679979,M,1.68,52.16,A,B,898.85
61968117,F,1.66,41.31,A,A,628.24
70555539,F,1.76,47.46,AB,B,1024.33
79850254,F,1.78,50.08,B,A,1162.9
5488077,F,1.79,46.31,AB,D,349.72
73298115,M,1.59,72.47,AB,D,1435.95
35318846,F,1.74,62.53,AB,A,313.57
62753748,F,1.7,79.67,O,D,827.11
77336695,M,1.89,74.29,O,D,522.49
51047100,F,1.67,43.63,A,A,1498.27
84699655,M,1.66,61.85,O,B,1444.73
47955262,F,1.84,69.22,O,A,814.28
82339685,F,1.86,74.25,O,D,1357.19
42003743,F,1.75,57.88,B,D,884.77
42950140,F,1.63,62.61,B,B,876.66
2800615,F,1.68,63.05,B,D,982.78
46337670,F,1.85,56.64,B,C,686.95
66772731,F,1.79,40.25,O,A,1095.06
58406585,F,1.74,56.57,B,D,423.94
65130633,M,1.51,49.66,AB,D,1082.12
64343594,F,1.56,46.07,O,B,752.95
29995071,M,1.74,65.41,B,C,1142.02
99143883,M,1.83,76.4,A,B,703.69
87540613,F,1.68,71.76,B,C,1211.64
99041224,M,1.85,57.92,O,A,1168.83
22040716,M,1.79,58.91,O,B,804.12
15483313,F,1.57,47.41,AB,A,954.93
30010073,M,1.58,49.97,O,D,862.55
59371465,F,1.78,63.63,B,B,1389.61
51491128,M,1.72,68.32,AB,D,647.1
88306493,F,1.81,46.89,A,A,746.7
44540019,M,1.56,58.51,AB,A,997.26
14727596,M,1.79,47.89,B,C,1169.59
59626812,F,1.66,47.37,AB,A,1116.53
67540051,F,1.51,62.42,O,A,355.66
69068624,F,1.63,45.44,B,D,1448.38
67977495,F,1.86,47.57,A,C,1004.31
13377603,M,1.58,51.17,A,B,339.82
73764866,M,1.61,78.08,B,B,679.2
46208898,F,1.82,72.92,O,A,1368.82
41063689,M,1.89,58.41,B,A,708.16
33976539,F,1.59,42.74,AB,B,997.75
71887809,F,1.5,76.44,O,D,834.83
79221985,M,1.83,68.6,B,C,1005.25
80850676,M,1.76,56.27,AB,D,877.27
2588873,F,1.76,50.27,AB,D,391.82
31445538,M,1.55,78.08,O,D,353.02
17275710,M,1.72,56.26,O,A,1282.66
24663271,M,1.71,66.78,AB,B,1127.35
69999025,M,1.7,66.13,O,D,1308.65
5578037,M,1.84,79.95,O,D,858.44
87269080,M,1.61,46.47,AB,D,1342.41
97530485,F,1.81,61.48,AB,A,1105.48
9998378,M,1.7,54.21,B,D,1149.86
80384867,F,1.63,71.27,A,D,924.49
86710496,M,1.86,77.77,B,B,424.06
65471095,M,1.83,58.14,AB,D,1040.77
25363423,F,1.6,40.37,A,B,606.01
53309485,F,1.7,50.75,AB,A,1100.29
57902885,F,1.83,66.8,AB,D,670.35
59053831,M,1.73,67.99,O,C,1218.76
6233937,F,1.88,59.02,O,D,422.19
47719480,M,1.79,71.4,O,C,937.26
97361047,M,1.54,49.46,AB,A,769.26
80218005,F,1.53,60.03,O,B,1081.57
66877284,M,1.66,51.96,A,A,876.75
46065998,F,1.73,55.06,O,B,663.68
69882348,F,1.51,41.94,AB,A,1265.65
44322457,F,1.58,79.89,B,C,701.43
55495520,F,1.68,72.32,A,A,498.16
40176530,M,1.53,70.82,B,D,489.9
92696073,F,1.61,43.35,A,C,1411.33
79017355,F,1.64,54.03,A,C,510.73
45072719,F,1.78,60.48,A,C,1287.01
49631179,F,1.63,45.2,AB,D,969.21
17982233,M,1.55,79.6,A,A,380.9
11717230,F,1.76,72.8,B,C,717.0
13967174,F,1.86,44.43,A,A,589.93
8494619,F,1.68,77.06,A,B,636.91
76160963,F,1.51,41.48,AB,D,390.04
78435454,M,1.55,44.91,A,D,381.95
90269732,M,1.53,42.23,AB,B,1434.65
53763167,F,1.57,61.41,A,D,621.14
34696647,M,1.71,71.3,AB,D,1408.26
94332029,M,1.88,79.58,AB,A,444.98
737979,M,1.57,53.27,AB,A,1391.5
19734690,M,1.89,73.74,O,D,966.97
49930997,M,1.69,73.19,B,B,310.07
27646845,M,1.83,55.12,AB,A,579.9
86563117,F,1.76,40.64,O,B,1490.17
82189549,F,1.69,50.1,AB,A,538.43
73002951,F,1.65,41.92,A,D,1007.21
28571581,M,1.58,44.35,A,D,1309.95
26279948,M,1.61,43.08,O,B,1153.09
80443785,F,1.81,48.65,AB,B,472.8
47644956,M,1.52,67.43,O,C,1267.12
3248087,F,1.72,69.79,A,B,575.98
3517500,M,1.87,51.98,O,A,826.89
27435486,M,1.58,69.53,B,A,1201.05
22056644,F,1.81,52.14,O,A,870.42
39895546,F,1.83,62.15,A,B,1301.73
75313943,M,1.5,65.71,AB,D,1177.19
85608189,M,1.82,76.71,AB,B,322.05
23636470,M,1.51,45.53,O,D,841.33
75740568,M,1.68,75.79,B,D,416.48
60214240,M,1.79,61.18,B,B,401.0
54702536,M,1.62,65.92,O,D,1403.78
34705362,F,1.69,45.75,AB,B,343.21
94889871,F,1.68,75.88,O,B,519.97
19193618,M,1.65,61.9,O,B,1115.92
68066499,F,1.87,69.66,AB,A,970.28
93130044,M,1.85,49.68,B,B,1295.68
60594003,M,1.78,45.05,O,C,997.56
75768423,M,1.9,62.73,B,C,577.06
77386858,F,1.71,40.5,A,D,479.45
68368752,M,1.8,44.15,AB,C,940.75
30961974,M,1.63,59.44,O,B,574.76
46578549,F,1.5,44.97,AB,A,708.47
76092559,M,1.77,67.36,B,A,1221.86
67619320,M,1.74,47.44,A,C,1427.04
61720048,F,1.85,75.78,A,B,1088.2
38368446,M,1.74,40.17,A,B,537.38
38909385,F,1.9,65.28,AB,A,1053.36
14290323,M,1.64,56.69,O,D,1220.36
62227917,F,1.74,59.0,O,D,1271.4
58548693,F,1.7,54.44,AB,A,1295.22
66144322,F,1.57,69.31,B,D,1254.66
66819839,F,1.59,78.72,AB,A,647.32
52116043,F,1.59,40.38,O,A,1261.86
72951149,F,1.74,53.52,O,A,578.99
88714488,F,1.56,77.76,O,A,1252.53
92668695,F,1.81,62.05,A,A,1325.31
58876276,M,1.83,44.93,A,A,1256.59
55328088,F,1.64,58.54,B,B,345.74
46276311,F,1.87,60.05,B,B,1414.4
84191002,F,1.88,43.34,AB,B,370.36
25269346,M,1.76,63.88,O,A,1013.48
15944041,F,1.57,41.79,B,C,1095.82
24919268,F,1.85,42.61,O,D,857.69
75215731,M,1.68,63.53,O,D,764.56
24916204,F,1.61,46.31,A,A,1018.23
89911535,M,1.82,68.01,B,D,1303.16
86594451,F,1.81,40.39,O,B,1179.59
20438702,M,1.64,79.22,O,A,555.33
37508581,M,1.53,42.3,O,B,1282.95
72942356,F,1.73,66.25,O,B,1372.87
53304085,M,1.62,62.61,B,C,1110.2
83420359,M,1.59,44.92,A,A,1151.52
76372862,F,1.76,65.78,AB,B,1257.38
76622006,F,1.86,56.64,B,D,1372.42
7922729,F,1.56,49.25,AB,D,550.66
87732314,M,1.73,52.99,AB,C,355.83
24766734,F,1.89,57.29,A,C,862.88
72833463,F,1.54,54.11,AB,C,663.19
39977074,M,1.78,45.68,B,A,1301.37
4507084,M,1.54,50.55,O,A,800.3
47503375,F,1.66,71.02,O,C,880.74
71736776,F,1.55,57.06,B,B,711.21
4136943,M,1.58,56.12,A,D,1419.5
94356019,F,1.71,66.14,AB,D,719.64
30144211,M,1.72,52.16,AB,A,643.63
8753961,M,1.53,75.74,A,D,712.24
64677905,F,1.75,65.9,B,B,567.32
59960633,M,1.9,78.26,A,D,1078.79
14449403,M,1.86,62.3,A,D,1200.77
94148772,F,1.79,77.72,A,B,357.45
2111464,M,1.79,56.97,O,D,1491.46
81786416,F,1.86,79.98,B,A,1282.73
90828521,F,1.76,53.14,AB,C,1401.84
46341449,F,1.61,66.36,AB,C,802.29
16302744,F,1.89,50.61,B,A,921.05
144947,M,1.74,51.56,AB,B,362.71
6465716,F,1.85,40.2,O,A,517.95
14614115,F,1.61,67.02,O,D,565.55
68967994,M,1.88,72.02,O,A,1066.89
71779273,M,1.74,65.29,AB,D,384.95
44479184,F,1.83,60.57,O,C,1290.05
43071637,F,1.67,64.43,A,A,757.72
88594429,F,1.81,59.75,AB,D,972.21
7632298,F,1.63,44.49,AB,B,1378.44
2002319,M,1.68,52.08,A,D,1314.45
58938826,M,1.85,71.31,A,D,833.38
42120181,F,1.52,42.47,O,C,1102.06
29516405,F,1.7,70.2,O,B,369.83
46941496,M,1.55,41.14,A,B,1047.41
58538973,F,1.65,60.26,AB,B,695.32
49950300,F,1.52,54.73,O,D,719.92
31231035,F,1.61,61.59,AB,D,498.26
36616363,M,1.51,59.41,B,B,668.17
46173775,M,1.66,43.89,AB,C,841.36
15340950,M,1.85,44.01,B,D,1187.55
80121572,M,1.69,64.74,AB,C,1209.39
7012628,F,1.59,70.39,AB,C,310.99
6891290,F,1.85,44.44,AB,B,1117.54
3170366,M,1.78,51.91,A,A,1377.76
15156727,M,1.7,70.4,O,A,439.39
50975019,F,1.69,72.26,O,A,583.36
61454521,M,1.61,40.58,AB,A,1430.39
52907285,M,1.7,71.53,B,C,1246.75
44646943,M,1.85,42.08,B,D,923.65
42952666,F,1.75,49.77,AB,A,917.06
38804997,M,1.66,71.51,O,A,707.49
48730696,F,1.52,59.78,O,B,1311.58
19730331,M,1.67,70.86,AB,D,1006.54
10769773,M,1.66,59.52,O,A,1226.0
22317249,F,1.61,74.94,AB,D,1161.57
30299497,F,1.75,51.73,O,B,718.42
43337850,F,1.8,64.04,O,B,859.18
21831627,M,1.71,62.41,A,C,1499.2
57733714,M,1.6,51.92,A,A,1364.38
56975537,M,1.76,49.18,A,C,403.45
48792696,M,1.63,61.0,AB,B,1144.02
20586257,F,1.7,63.0,A,C,1127.45
2901703,M,1.88,66.98,A,C,973.89
20356454,F,1.61,55.37,A,C,985.74
44946581,F,1.66,51.71,O,A,648.45
81480931,F,1.61,77.0,AB,B,1340.9
32560727,F,1.9,50.64,AB,B,1268.23
82014398,F,1.9,70.18,AB,C,459.74
19313672,F,1.76,41.7,A,B,1266.15
92492650,F,1.89,52.23,O,A,1307.41
83870273,M,1.88,45.64,B,B,331.91
59339482,M,1.66,69.15,O,C,689.28
16199021,F,1.55,41.91,AB,B,1184.87
79814897,F,1.87,56.26,AB,B,697.77
6833166,M,1.68,65.27,A,C,1171.15
9952508,M,1.58,57.37,O,C,749.94
93476006,M,1.67,78.64,O,C,383.61
57390702,F,1.89,77.72,B,C,1206.92
70001632,M,1.55,50.89,B,D,390.69
64648678,M,1.82,65.52,AB,D,769.09
14098676,M,1.72,41.29,O,B,1451.54
96542487,M,1.76,65.82,AB,C,745.23
65368692,M,1.55,79.09,O,D,861.81
91725111,M,1.5,75.37,B,D,632.61
30225856,M,1.58,70.07,B,D,1291.12
94074459,M,1.75,53.6,A,C,1191.99
28078040,M,1.84,69.82,AB,D,1302.76
45620622,M,1.56,77.49,A,B,712.21
46379064,M,1.88,66.53,A,C,797.33
93556465,M,1.77,74.95,AB,D,1002.75
66190769,F,1.52,49.24,O,B,858.97
42337817,F,1.78,46.43,A,D,699.22
83655603,F,1.74,54.97,A,A,705.18
19879564,M,1.71,55.58,A,C,1379.85
69386872,F,1.79,43.13,B,C,552.5
74062552,M,1.89,51.62,B,D,1428.24
90257488,M,1.87,41.52,A,B,438.17
67156530,F,1.51,73.23,B,D,934.98
84412051,M,1.52,42.76,A,A,1170.1
36834440,M,1.56,42.95,B,A,1392.5
85181033,F,1.55,73.09,A,D,1018.37
17647948,M,1.51,51.19,O,A,1312.76
68297774,M,1.67,73.04,AB,A,1159.56
55971232,F,1.5,57.85,AB,C,350.62
96744910,F,1.69,73.14,AB,A,849.29
26801010,M,1.57,43.49,B,B,673.68
40092337,F,1.88,68.03,O,A,1482.09
43732762,M,1.5,51.49,A,D,1178.09
44299424,F,1.62,54.38,A,D,1126.17
5462399,M,1.62,53.8,B,D,765.14
41996439,F,1.57,66.17,A,C,342.16
41355410,F,1.76,42.54,O,B,1294.79
45191733,M,1.55,68.63,AB,D,822.6
59755044,M,1.73,67.65,O,C,472.47
48183944,F,1.82,68.97,A,C,543.2
36856482,M,1.9,47.4,AB,C,1379.94
8030999,F,1.82,72.08,B,B,469.13
45401773,M,1.83,67.85,B,C,873.65
71493689,M,1.66,52.78,A,D,1464.81
39768893,M,1.86,68.48,O,B,1284.95
3187694,M,1.85,76.04,B,C,1322.34
8075389,F,1.6,61.96,A,B,721.69
97104563,F,1.76,74.95,O,D,1267.35
48861405,M,1.7,43.17,A,D,1079.88
73749849,M,1.79,60.3,O,C,815.83
89872922,M,1.67,42.66,AB,C,1157.95
38587395,M,1.54,76.29,AB,B,1352.63
46973815,M,1.67,60.62,O,A,1213.78
82242586,F,1.55,47.22,A,A,1094.54
36133002,M,1.78,41.4,O,D,1246.91
28833047,F,1.85,74.29,O,A,419.73
13832384,F,1.55,73.31,B,D,841.26
68154630,F,1.82,61.95,O,C,734.38
850285,F,1.57,68.88,O,A,420.74
69956343,M,1.73,68.64,AB,D,1227.46
30970695,M,1.82,61.42,A,D,397.21
10598910,M,1.7,46.63,O,D,1348.27
3996063,F,1.57,61.47,AB,D,908.66
75434534,F,1.63,54.1,AB,D,790.25
94650836,M,1.65,47.22,AB,C,770.32
5953164,F,1.76,64.16,A,D,932.71
30275801,M,1.83,44.49,AB,B,1228.9
15710185,F,1.88,49.45,O,A,1287.73
91893641,F,1.5,47.27,AB,B,678.32
66634206,F,1.86,42.4,A,A,516.85
44574961,M,1.57,54.6,AB,C,646.03
12019082,F,1.62,60.54,O,D,398.65
33747,M,1.89,63.11,B,D,543.96
44911655,M,1.58,79.91,AB,C,1215.7
33842257,F,1.88,69.4,AB,B,1250.73
22054764,F,1.59,44.29,AB,D,1329.37
52816841,F,1.85,66.07,B,B,914.74
74350916,F,1.59,64.96,B,C,1445.04
98920645,F,1.83,62.28,O,B,984.3
37648123,F,1.88,45.64,AB,B,356.27
75702483,F,1.56,68.15,B,A,1080.47
26514746,M,1.87,50.41,A,B,1339.12
82828492,F,1.74,57.51,O,D,1174.68
36194736,M,1.69,50.55,A,D,1386.2
57770644,F,1.86,61.15,B,A,1361.19
99772978,F,1.59,49.98,B,D,660.45
88922240,M,1.6,54.62,O,A,460.26
14291005,M,1.71,45.56,AB,D,747.98
73289221,F,1.82,57.78,A,B,1213.88
78505357,F,1.59,66.3,AB,D,834.95
97011528,M,1.75,79.58,O,C,388.57
69685412,M,1.86,52.23,AB,A,1476.79
21466671,F,1.54,47.29,A,B,1068.38
65121904,F,1.55,50.87,B,D,596.64
48977691,F,1.86,59.57,O,A,676.25
59379805,M,1.89,70.77,AB,C,340.67
48440424,M,1.53,55.31,B,D,1311.25
52430266,M,1.54,74.88,A,A,1227.07
31759298,M,1.73,75.05,B,C,1485.3
60396116,F,1.55,51.1,A,C,1461.24
70127257,M,1.82,42.91,A,A,1454.3
67670862,F,1.78,58.24,AB,B,744.02
18125740,F,1.66,78.84,AB,B,1098.21
84071726,F,1.89,45.27,O,C,1040.52
52072892,M,1.53,57.44,A,A,1217.2
50025097,F,1.8,76.87,B,A,370.72
43910861,M,1.68,66.35,B,B,890.46
5662853,F,1.68,69.86,B,B,841.59
84033896,M,1.65,49.92,B,D,1033.08
75221874,M,1.86,45.16,O,A,362.81
53043591,M,1.9,66.87,B,B,754.21
25064718,M,1.52,52.64,O,D,368.46
60126254,F,1.78,78.7,B,B,617.2
48712877,M,1.77,57.78,O,D,943.16
31785661,M,1.85,68.81,B,B,784.57
1783682,F,1.79,44.94,A,C,943.56
4886451,F,1.63,63.22,A,C,929.66
97432588,F,1.58,62.83,O,A,720.44
86622397,M,1.76,57.63,A,B,1254.51
25378420,F,1.74,49.55,B,A,618.58
97075756,F,1.77,60.7,O,C,354.01
17506215,M,1.67,63.94,A,A,862.55
58442754,F,1.82,51.06,A,C,593.99
64888993,M,1.77,57.28,AB,C,1095.77
25835215,F,1.54,59.69,O,D,574.6
62581103,F,1.67,52.68,A,D,773.82
29889648,M,1.53,51.73,O,C,1409.84
76158652,F,1.61,55.9,O,D,475.56
39195401,F,1.88,68.85,A,C,1178.33
49129875,F,1.88,67.36,AB,C,1283.35
66033357,F,1.62,60.55,B,C,784.09
94532521,F,1.9,42.33,AB,B,1475.45
32124175,F,1.84,60.67,O,C,916.28
16804970,M,1.87,69.62,O,A,1268.31
87250354,F,1.62,72.39,A,B,1098.28
19725717,M,1.75,44.58,AB,C,860.5
16391199,M,1.71,78.94,AB,D,1295.05
85943643,F,1.83,45.25,O,A,1461.66
33475972,F,1.56,62.22,AB,B,387.64
44185989,M,1.53,69.26,AB,D,1081.87
48826839,F,1.52,66.48,A,C,549.47
1390433,F,1.85,76.29,O,B,651.56
95257529,F,1.73,68.99,AB,C,1272.35
